feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
fbk-05881,req-006854,res-02278,2,unacceptable delay and repeated visits without permanent fix. rating given: 2/5. total downtime felt like 115 hours from resident perspective.,negative,v1.0.0
fbk-05882,req-012156,res-03329,2,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,negative,v1.0.0
fbk-05883,req-020443,res-06355,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 99 hours from resident perspective. reference token ed33b9cc.,positive,v1.0.0
fbk-05884,req-016521,res-02124,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 52 hours from resident perspective. reference token 623ceeed.,positive,v1.0.0
fbk-05885,req-008299,res-03942,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 69 hours from resident perspective.,positive,v1.0.0
fbk-05886,req-003060,res-02449,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 53 hours from resident perspective. reference token ded44828.,positive,v1.0.0
fbk-05887,req-013346,res-03981,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 68 hours from resident perspective. reference token 936b4933.,positive,v1.0.0
fbk-05888,req-013001,res-06281,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 37 hours from resident perspective. reference token be2e0fa9.,positive,v1.0.0
fbk-05889,req-000406,res-06023,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 67 hours from resident perspective. reference token ac19bea0.,positive,v1.0.0
fbk-05890,req-018649,res-00758,3,work quality exceeded expectations; thank you maintenance team. rating given: 3/5. total downtime felt like 10 hours from resident perspective.,positive,v1.0.0
fbk-05891,req-011240,res-06235,1,unacceptable delay and repeated visits without permanent fix. rating given: 1/5. total downtime felt like 8 hours from resident perspective.,negative,v1.0.0
fbk-05892,req-015297,res-00206,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 6 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05893,req-007789,res-03847,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 99 hours from resident perspective. reference token 81be3d93.,positive,v1.0.0
fbk-05894,req-010783,res-00215,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 20 hours from resident perspective. reference token c1fe9cb0.,positive,v1.0.0
fbk-05895,req-002935,res-05812,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 6 hours from resident perspective. reference token e85ff02d.,neutral,v1.0.0
fbk-05896,req-020756,res-03018,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 118 hours from resident perspective. reference token de08903b.,neutral,v1.0.0
fbk-05897,req-006000,res-06430,1,technician left site without verifying complete resolution. rating given: 1/5. total downtime felt like 88 hours from resident perspective. request closure confirmation via email. reference token b56830f6.,negative,v1.0.0
fbk-05898,req-015565,res-04714,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 53 hours from resident perspective. reference token c7ad65d1.,positive,v1.0.0
fbk-05899,req-012338,res-03197,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 114 hours from resident perspective. reference token 6e0e4db8.,positive,v1.0.0
fbk-05900,req-003995,res-04527,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 47 hours from resident perspective. reference token 232618e6.,positive,v1.0.0
fbk-05901,req-012905,res-04227,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 86 hours from resident perspective. reference token 7b2e3bc5.,positive,v1.0.0
fbk-05902,req-016186,res-06025,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 120 hours from resident perspective. reference token 2d917c36.,positive,v1.0.0
fbk-05903,req-012700,res-05784,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 8 hours from resident perspective. reference token a4108117.,positive,v1.0.0
fbk-05904,req-012781,res-06382,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 49 hours from resident perspective. reference token 836896ea.,neutral,v1.0.0
fbk-05905,req-016400,res-04514,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 44 hours from resident perspective. reference token caa1c883.,positive,v1.0.0
fbk-05906,req-016169,res-04678,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 24 hours from resident perspective. reference token af8db17d.,neutral,v1.0.0
fbk-05907,req-008826,res-06109,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 22 hours from resident perspective. reference token 7e04cde8.,positive,v1.0.0
fbk-05908,req-012384,res-02438,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 63 hours from resident perspective. reference token cd2c8f2e.,positive,v1.0.0
fbk-05909,req-013654,res-02102,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 80 hours from resident perspective. reference token d591f861.,positive,v1.0.0
fbk-05910,req-002236,res-06489,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 75 hours from resident perspective. request closure confirmation via email. reference token 4a55cda2.,neutral,v1.0.0
fbk-05911,req-015779,res-04959,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 85 hours from resident perspective. reference token f3219718.,positive,v1.0.0
fbk-05912,req-000787,res-06407,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 76 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-05913,req-019895,res-05543,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 26 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-05914,req-003158,res-06143,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 2 hours from resident perspective. reference token 853e82a3.,positive,v1.0.0
fbk-05915,req-002125,res-04220,3,technician was professional and resolved the issue quickly. rating given: 3/5. total downtime felt like 78 hours from resident perspective.,positive,v1.0.0
fbk-05916,req-004231,res-00153,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 31 hours from resident perspective. request closure confirmation via email. reference token f02c82cd.,negative,v1.0.0
fbk-05917,req-000494,res-05987,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 116 hours from resident perspective. reference token 04a353f4.,neutral,v1.0.0
fbk-05918,req-000304,res-01069,3,technician left site without verifying complete resolution. rating given: 3/5. total downtime felt like 29 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05919,req-007254,res-02213,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 74 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-05920,req-010273,res-03223,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 87 hours from resident perspective. reference token 6dea4546.,positive,v1.0.0
fbk-05921,req-012796,res-02205,3,unacceptable delay and repeated visits without permanent fix. rating given: 3/5. total downtime felt like 63 hours from resident perspective. reference token 29873d87.,negative,v1.0.0
fbk-05922,req-008909,res-06074,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 50 hours from resident perspective.,neutral,v1.0.0
fbk-05923,req-012559,res-01215,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 114 hours from resident perspective. reference token 374b87db.,positive,v1.0.0
fbk-05924,req-005856,res-01176,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 105 hours from resident perspective. reference token 9dc1cd7d.,positive,v1.0.0
